Upper,,Lower,
X,Y,X,Y
11.115643065458062,0.006999215032134621,292.4478266831208,0.0001919191919191876
11.224646317455207,0.007805278908894667,294.88962018373786,0.00014325068870522928
11.333649569452355,0.008611342785654712,297.3314136843549,0.0000545022416680134
11.571042209746395,0.009548861524036917,299.7732071849719,0.000057365094798245836
11.68096614112634,0.010457489084040622,302.21500068558896,0.00003446226975638636
11.891075550132967,0.0111898804559355,304.65679418620596,0.00004018797601685123
12.31993060010318,0.010782514840798705,307.098587686823,0.00004018797601685123
12.44138247474097,0.010141130680796088,309.54038118744006,0.00004018797601685123
12.586720144070497,0.009326399450522493,311.98217468805706,0.00004591368227731263
12.709233263788406,0.008236393072658586,314.4239681886741,0.00006022794792848174
12.874594542635407,0.007384912263487548,316.8657616892911,0.00004018797601685123
13.161379686719261,0.0064557719668351075,319.30755518990816,0.000057365094798245836
13.29174010693426,0.005673109944561647,321.7493486905252,0.0001203478636633698
13.557245886691756,0.004883761678149159,324.1911421911422,0.00008026791984010878
14.0746028632478,0.005023058431045481,326.63293569175926,0.0001174850105331339
14.436741076253309,0.00568611097483197,329.0747291923763,0.00014611354183546518
14.848946093441654,0.006258156306726194,331.5165226929933,0.0002262734294819803
15.41115701344977,0.0065355116191597555,333.95831619361036,0.0002463134013936108
15.862419584173143,0.005790119216994554,336.5454545454546,0.0003812764775331587
16.19166342333491,0.00521807388510033,338.6836388012859,0.0005574101082122425
16.73584607019738,0.0055925035568856404,341.28369669546146,0.0005125587425052619
17.11844114924762,0.0064290269902790124,343.58983500159974,0.0005411872738075932
17.27596068501835,0.0073762449099739995,345.35335252982316,0.0006900556365796971
17.510306006228486,0.00797429230240887,347.5916632387221,0.0006800356506238836
17.919803447992493,0.008244713732031596,349.82997394762106,0.0005411872738075932
18.294685938426355,0.007493254182406907,352.2717674482381,0.00039804461729595064
18.38991790162729,0.006765196487268803,354.7135609488551,0.0002921190514773367
18.551322074552395,0.006039738998184763,357.15535444947216,0.00025490196078431157
18.68226602395368,0.005322082127262914,359.59714795008915,0.0001919191919191876
18.94494752244958,0.004542020311043518,362.0389414507062,0.00014038783557499684
